Elapsed_Time,EMG
00:00:00,0.007043837999999999
00:00.0,0.007135389999999999
00:00.0,0.007015240999999999
00:00.0,0.006946597999999998
00:00.0,0.007003797
00:00.0,0.007026671999999999
00:00.0,0.007072448
00:00.0,0.007072449
00:00.0,0.0070552819999999995
00:00.0,0.0070209750000000005
00:00.0,0.007066725999999999
00:00.0,0.007072447999999999
00:00.0,0.007003775
00:00.1,0.006992297
00:00.1,0.007009497
00:00.1,0.007026697
00:00.1,0.007043838
00:00.1,0.007061004000000001
00:00.1,0.00710678
00:00.1,0.007032394000000001
00:00.1,0.007066726
00:00.1,0.007106779999999999
00:00.1,0.006998062
00:00.1,0.0069579870000000005
00:00.1,0.007009497
00:00.1,0.007015227999999999
00:00.1,0.007015228
00:00.1,0.00702095
00:00.1,0.007032394
00:00.1,0.0070381409999999995
00:00.1,0.006998053000000001
00:00.1,0.006952309
00:00.1,0.006992353000000001
00:00.1,0.007026671999999999
00:00.1,0.007009553
00:00.1,0.0070381160000000005
00:00.1,0.0070381160000000005
00:00.1,0.0070381160000000005
00:00.2,0.007015227999999999
00:00.2,0.00704956
00:00.2,0.007009506
00:00.2,0.006998030999999999
00:00.2,0.007003797000000001
00:00.2,0.007009552999999999
00:00.2,0.007015228
00:00.2,0.006975221
00:00.2,0.007026671999999999
00:00.2,0.0070552819999999995
00:00.2,0.00704956
00:00.2,0.006998109
00:00.2,0.006975165
00:00.2,0.006975187
00:00.2,0.006986609
00:00.2,0.006992309
00:00.2,0.006992365
00:00.2,0.007032394000000001
00:00.2,0.007043837999999999
00:00.2,0.007078169999999999
00:00.2,0.006992387
00:00.2,0.006929421
00:00.2,0.006986630999999999
00:00.2,0.007009553
00:00.2,0.007026671999999999
00:00.3,0.007026671999999999
00:00.3,0.0069980749999999994
00:00.3,0.006906476999999999
00:00.3,0.006900754999999999
00:00.3,0.006935143
00:00.3,0.006969409
00:00.3,0.007009474999999999
00:00.3,0.007026672
00:00.3,0.006969451999999999
