,Elapsed Time,EMG
0,00:00:00,4.71409666538238
1,00:00:00.004,-4.483881354331969
2,00:00:00.008,-3.73520636558533
3,00:00:00.012,-0.40182148665189804
4,00:00:00.016,1.925161123275756
5,00:00:00.02,2.338970482349396
6,00:00:00.024,1.4207789599895482
7,00:00:00.028,0.1658209264278412
8,00:00:00.032,-0.673520937561989
9,00:00:00.036,-0.924957871437073
10,00:00:00.04,-0.6783296912908561
11,00:00:00.044,-0.2534201219677923
12,00:00:00.048,0.08482014574110511
13,00:00:00.052,0.3000382706522945
14,00:00:00.056,0.2539273798465729
15,00:00:00.06,0.1191691048443318
16,00:00:00.064,0.006245693191885951
17,00:00:00.068,-0.0890322094783186
18,00:00:00.072,-0.09463120251894
19,00:00:00.076,-0.0531239109113813
20,00:00:00.08,0.0136688657803461
21,00:00:00.084,0.01577973749954257
22,00:00:00.088,0.013331102682968811
23,00:00:00.092,0.030465393094345917
24,00:00:00.096,0.013110637431964318
25,00:00:00.1,-0.03335674130357799
26,00:00:00.104,0.01263832766562705
27,00:00:00.108,0.00846386095508929
28,00:00:00.112,-0.02546270890161398
29,00:00:00.116,0.01711138599785048
30,00:00:00.12,-0.00857990421354772
31,00:00:00.124,-0.00993049470707774
32,00:00:00.128,-0.00025232788175344814
33,00:00:00.132,-0.0036482033319771706
34,00:00:00.136,0.015412483131513003
35,00:00:00.14,0.00411202618852257
36,00:00:00.144,0.02910978917498142
37,00:00:00.148,0.021003242116421475
38,00:00:00.152,-0.05091877328231925
39,00:00:00.156,-0.056400867179036196
40,00:00:00.16,-0.004997646901756531
41,00:00:00.164,0.04895877325907346
42,00:00:00.168,0.0326264053583145
43,00:00:00.172,0.0030103239696472896
44,00:00:00.176,-0.014959118561819171
45,00:00:00.18,-0.0025748140178621214
46,00:00:00.184,-0.01080031623132523
47,00:00:00.188,-0.014951614197343591
48,00:00:00.192,0.007902266108430919
49,00:00:00.196,-0.00175095442682507
50,00:00:00.2,0.03800748760113492
51,00:00:00.204,0.02280615852214397
52,00:00:00.208,-0.05683291936293246
53,00:00:00.212,-0.03711686446331444
54,00:00:00.216,0.014498521515633907
55,00:00:00.22,0.01945182833878791
56,00:00:00.224,0.018569076433777792
57,00:00:00.228,-0.008542637806385752
58,00:00:00.232,-0.01763044297695159
59,00:00:00.236,0.053860756335780045
60,00:00:00.24,0.01535085355862974
61,00:00:00.244,-0.016076042782515315
62,00:00:00.248,-0.033344910480082035
63,00:00:00.252,-0.05660980573156854
64,00:00:00.256,-0.008947395486757239
65,00:00:00.26,0.02044624590780587
66,00:00:00.264,0.04959497647359974
67,00:00:00.268,0.029097861144691723
68,00:00:00.272,0.0061945531051605905
69,00:00:00.276,-0.015169312653597484
70,00:00:00.28,-0.02832093602046373
71,00:00:00.284,0.00415387825341898
72,00:00:00.288,-0.0225914195179939
73,00:00:00.292,0.0006394416559487633
74,00:00:00.296,0.02291272958973418
75,00:00:00.3,-0.00983085203915836
76,00:00:00.304,0.005486551322974259
77,00:00:00.308,-0.0005543553270399397
78,00:00:00.312,-0.0011920093093067009
79,00:00:00.316,1.5169382095330843e-05
80,00:00:00.32,0.0031460565514862516
81,00:00:00.324,0.0242387708276511
82,00:00:00.328,-0.0037178909406066
83,00:00:00.332,0.004171551205217861
84,00:00:00.336,-0.04701176867820326
85,00:00:00.34,-0.02705138246528805
86,00:00:00.344,0.01209366979310291
87,00:00:00.348,0.031034922227263506
88,00:00:00.352,0.028398071415722405
89,00:00:00.356,0.01403550757095218
90,00:00:00.36,-0.011241334956139298
91,00:00:00.364,-0.012061985209584201
92,00:00:00.368,-0.025822036666795643
93,00:00:00.372,-0.014336874708533301
94,00:00:00.376,0.00400621979497377
95,00:00:00.38,0.013920131139457302
96,00:00:00.384,0.015393626876175431
97,00:00:00.388,0.01299262675456702
98,00:00:00.392,-0.018358743749558912
99,00:00:00.396,-0.013959977281047038
100,00:00:00.4,0.02373513107886542
101,00:00:00.404,0.012587560500833159
102,00:00:00.408,-0.020208744797855612
103,00:00:00.412,-0.023411707021296
104,00:00:00.416,-0.0019369126530364104
105,00:00:00.42,0.02583367656916372
